TIPO,OFERTA,VALORES,VALORES_PROMO,RUA/AV,LOGRADOURO,LOCATION,CITY,STATE,AREA,QUARTO,GARAGEM,BANHEIRO,KEY,EXCLUSIVO,MOBILIADO,DATA_ANUNCIO,DATA_RETIRADA,LAT_STREET,LON_STREET,ALTO_PADRAO,AVALIA_IMOVEL_NO_NEGOCIO,PRONTO_PARA_MORAR,ALUGA_RAPIDO_SEM_FIADOR_OU_GARANTIAS,AUXI_PLUS
APARTAMENTO,ALUGAR,40380,3500,RUA,MARIO ANTUNES DA CUNHA,PETROPOLIS,PORTO ALEGRE,RS,49.0,1,1,1,241047,1.0,1,2023-08-03,-,-30.0420048,-51.1762296,,,,0.0,0.0
CASA EM CONDOMINIO,ALUGAR,35010,2650,RUA,ADAO GREGORY,MARIO QUINTANA,PORTO ALEGRE,RS,306.0,3,0,1,430129,1.0,0,2023-08-03,-,-30.0470575,-51.1026956,,,,0.0,0.0
APARTAMENTO,ALUGAR,28170,2000,AVENIDA,ERICO VERISSIMO,MENINO DEUS,PORTO ALEGRE,RS,50.0,2,0,1,430324,1.0,0,2023-08-03,-,-30.0444453,-51.2203463,,,,0.0,0.0
APARTAMENTO,ALUGAR,35250,2850,AVENIDA,CEARA,SAO JOAO,PORTO ALEGRE,RS,67.0,3,0,2,431733,1.0,0,2023-08-03,-,-30.0002978,-51.1911983,,,,0.0,0.0
APARTAMENTO,ALUGAR,34460,2800,AVENIDA,CORONEL LUCAS DE OLIVEIRA,PETROPOLIS,PORTO ALEGRE,RS,75.0,2,1,1,432000,1.0,0,2023-08-03,-,-30.0394093,-51.1944332,,,,0.0,0.0
APARTAMENTO,ALUGAR,25430,2200,RUA,OITO DE JULHO,JARDIM BOTANICO,PORTO ALEGRE,RS,30.0,1,0,1,432013,1.0,0,2023-08-03,-,-30.0551265,-51.1857604,,,,0.0,0.0
APARTAMENTO,ALUGAR,20520,1550,RUA,PRIMEIRO DE SETEMBRO,PARTENON,PORTO ALEGRE,RS,51.0,2,1,1,432079,1.0,0,2023-08-03,-,-30.0680852,-51.1634992,,,,0.0,0.0
APARTAMENTO,ALUGAR,15940,1200,RUA,VIGARIO JOSE INACIO,CENTRO HISTORICO,PORTO ALEGRE,RS,38.0,1,0,1,431629,1.0,0,2023-08-03,-,-29.5676459,-50.7909134,,,,0.0,0.0
APARTAMENTO,ALUGAR,36660,2700,AVENIDA,DESEMBARGADOR ANDRE DA ROCHA,CENTRO HISTORICO,PORTO ALEGRE,RS,116.0,3,1,1,432143,1.0,1,2023-08-03,-,-30.0348302,-51.2255823,,,,0.0,0.0
APARTAMENTO,ALUGAR,39680,3000,RUA,ITABORAI,JARDIM BOTANICO,PORTO ALEGRE,RS,50.0,2,0,2,432642,1.0,1,2023-08-03,-,-30.0538912,-51.180192,,,,1.0,0.0
APARTAMENTO,ALUGAR,23040,1900,RUA,COSTA,MENINO DEUS,PORTO ALEGRE,RS,81.0,2,1,1,423962,1.0,0,2023-08-03,-,-30.0584165,-51.2293844,,,,0.0,0.0
APARTAMENTO,ALUGAR,17190,1200,AVENIDA,WENCESLAU ESCOBAR,TRISTEZA,PORTO ALEGRE,RS,40.0,1,1,1,428781,1.0,0,2023-08-03,-,-30.1005917,-51.2488704,,,,0.0,0.0
APARTAMENTO,ALUGAR,17730,1300,AVENIDA,PROFESSOR OSCAR PEREIRA,AZENHA,PORTO ALEGRE,RS,52.0,2,0,1,422139,1.0,0,2023-08-03,-,-30.0624525,-51.2062623,,,,0.0,0.0
APARTAMENTO,ALUGAR,19020,900,RUA,NAPOLEAO JACQUES DA ROSA,RESTINGA,PORTO ALEGRE,RS,46.0,2,0,1,422518,1.0,0,2023-08-03,-,-30.1627731,-51.1530184,,,,0.0,0.0
APARTAMENTO,ALUGAR,19610,1600,AVENIDA,PROTASIO ALVES,RIO BRANCO,PORTO ALEGRE,RS,99.0,2,0,3,423785,1.0,0,2023-08-03,-,-30.0399646,-51.1714215,,,,0.0,0.0
APARTAMENTO,ALUGAR,13490,1100,RUA,PROFESSORA AMY HERVE RAMIREZ,JARDIM LEOPOLDINA,PORTO ALEGRE,RS,90.0,2,0,1,423830,1.0,0,2023-08-03,-,-30.0195819,-51.1080744,,,,0.0,0.0
APARTAMENTO,ALUGAR,92830,7500,RUA,ANDRE PUENTE,INDEPENDENCIA,PORTO ALEGRE,RS,220.0,3,2,3,434989,1.0,1,2023-08-03,-,-29.991871,-51.0851061,,,,1.0,0.0
APARTAMENTO,ALUGAR,12900,900,RUA,DEZENOVE DE FEVEREIRO,MARIO QUINTANA,PORTO ALEGRE,RS,40.0,2,1,1,421318,1.0,0,2023-08-03,-,-30.0345708,-51.1162102,,,,0.0,0.0
CASA,ALUGAR,29900,2700,RUA,CAPITAO PADILHA,CASCATA,PORTO ALEGRE,RS,132.0,2,0,1,418116,1.0,0,2023-08-03,-,-30.0810155,-51.1954717,,,,0.0,0.0
APARTAMENTO,ALUGAR,55250,3500,RUA,MARTIM ARANHA,BOA VISTA,PORTO ALEGRE,RS,70.0,3,1,2,418171,1.0,0,2023-08-03,-,-30.0202056,-51.1764425,,,,0.0,0.0
APARTAMENTO,ALUGAR,44850,3200,AVENIDA,LAGEADO,PETROPOLIS,PORTO ALEGRE,RS,40.0,1,0,1,419388,1.0,0,2023-08-03,-,-30.0401239,-51.1867485,,,,0.0,0.0
APARTAMENTO,ALUGAR,19340,1500,ALAMEDA,TRES DE OUTUBRO,SARANDI,PORTO ALEGRE,RS,40.0,2,1,1,418754,1.0,0,2023-08-03,-,-29.9951328,-51.1235163,,,,0.0,0.0
APARTAMENTO,ALUGAR,13030,1000,RUA,SETE MIL E OITO,RESTINGA,PORTO ALEGRE,RS,41.0,2,1,1,413925,1.0,0,2023-08-03,-,-,-,,,,0.0,0.0
APARTAMENTO,ALUGAR,9760,750,RUA,GUILHERME ALVES,PARTENON,PORTO ALEGRE,RS,24.0,1,0,1,414109,1.0,0,2023-08-03,-,-30.0516693,-51.1863278,,,,0.0,0.0
APARTAMENTO,ALUGAR,38680,3000,RUA,JERONIMO COELHO,CENTRO HISTORICO,PORTO ALEGRE,RS,180.0,3,0,2,414697,1.0,0,2023-08-03,-,-30.0197123,-51.0537699,,,,0.0,0.0
APARTAMENTO,ALUGAR,15940,1220,RUA,ARACY FROES,JARDIM SABARA,PORTO ALEGRE,RS,57.0,2,0,1,417842,1.0,0,2023-08-03,-,-30.0397531,-51.1447022,,,,0.0,0.0
APARTAMENTO,ALUGAR,25850,1700,RUA,DUQUE DE CAXIAS,CENTRO HISTORICO,PORTO ALEGRE,RS,84.0,2,0,2,402234,1.0,0,2023-08-03,-,-30.0336261,-51.228012,,,,0.0,0.0
APARTAMENTO,ALUGAR,28770,2300,AVENIDA,ALBERTO BINS,CENTRO HISTORICO,PORTO ALEGRE,RS,69.0,2,1,2,402689,1.0,0,2023-08-03,-,-30.0278879,-51.2192861,,,,1.0,0.0
APARTAMENTO,ALUGAR,31720,2300,RUA,CATUMBI,MEDIANEIRA,PORTO ALEGRE,RS,60.0,4,1,2,402878,1.0,0,2023-08-03,-,-30.07362,-51.2123049,,,,0.0,0.0
APARTAMENTO,ALUGAR,18670,1200,AVENIDA,BORGES DE MEDEIROS,CENTRO HISTORICO,PORTO ALEGRE,RS,44.0,1,0,1,403151,1.0,0,2023-08-03,-,-29.6611245,-50.5844571,,,,0.0,0.0
APARTAMENTO,ALUGAR,11860,900,RUA,VINTE E SEIS DE MARCO,MARIO QUINTANA,PORTO ALEGRE,RS,48.0,2,0,1,403279,1.0,0,2023-08-03,-,-30.0301683,-51.1194335,,,,0.0,0.0
APARTAMENTO,ALUGAR,28210,2500,AVENIDA,DOS CUBANOS,PARTENON,PORTO ALEGRE,RS,27.0,1,0,1,403340,1.0,0,2023-08-03,-,-30.0586548,-51.1694455,,,,0.0,0.0
APARTAMENTO,ALUGAR,57220,4500,RUA,MARQUES DO POMBAL,MOINHOS DE VENTO,PORTO ALEGRE,RS,128.0,3,1,2,404716,1.0,0,2023-08-03,-,-30.0192009,-51.1915381,,,,0.0,0.0
APARTAMENTO,ALUGAR,15180,1100,RUA,AMELIA TELES,BELA VISTA,PORTO ALEGRE,RS,40.0,1,0,1,411793,1.0,0,2023-08-03,-,-,-,,,,0.0,0.0
APARTAMENTO,ALUGAR,10610,700,RUA,TENENTE ARY TARRAGO,JARDIM ITU,PORTO ALEGRE,RS,36.0,1,0,1,408605,1.0,0,2023-08-03,-,-30.0315763,-51.1345354,,,,0.0,0.0
APARTAMENTO,ALUGAR,20080,1500,RUA,OSCAR SCHNEIDER,MEDIANEIRA,PORTO ALEGRE,RS,62.0,2,1,1,409230,1.0,0,2023-08-03,-,-30.0643687,-51.2130538,,,,0.0,0.0
APARTAMENTO,ALUGAR,13230,1000,AVENIDA,PROTASIO ALVES,MORRO SANTANA,PORTO ALEGRE,RS,44.0,2,0,1,400769,1.0,0,2023-08-03,-,-30.0399646,-51.1714215,,,,0.0,0.0
APARTAMENTO,ALUGAR,14190,1000,RUA,PROFESSOR GUERREIRO LIMA,PARTENON,PORTO ALEGRE,RS,46.0,1,0,1,401271,1.0,0,2023-08-03,-,-30.0567231,-51.1599531,,,,0.0,0.0
APARTAMENTO,ALUGAR,9910,700,RUA,ENGENHEIRO ALEXANDRE MARTINS DA ROSA,HUMAITA,PORTO ALEGRE,RS,70.0,1,0,1,401584,1.0,0,2023-08-03,-,-29.9791925,-51.1845811,,,,0.0,0.0
APARTAMENTO,ALUGAR,30040,2500,RUA,GUADALUPE,JARDIM LINDOIA,PORTO ALEGRE,RS,52.0,2,1,2,401597,1.0,0,2023-08-03,-,-29.9998591,-51.15174,,,,0.0,0.0
APARTAMENTO,ALUGAR,42030,2900,RUA,FILIPINAS,JARDIM LINDOIA,PORTO ALEGRE,RS,131.0,3,2,3,410362,1.0,0,2023-08-03,-,-29.9999281,-51.1532896,,,,0.0,0.0
APARTAMENTO,ALUGAR,14380,1100,AVENIDA,DO FORTE,CRISTO REDENTOR,PORTO ALEGRE,RS,47.0,1,0,1,410732,1.0,0,2023-08-03,-,-30.0273181,-51.1507413,,,,0.0,0.0
APARTAMENTO,ALUGAR,11100,850,RUA,DOS MAIAS,RUBEM BERTA,PORTO ALEGRE,RS,40.0,2,0,1,410817,1.0,0,2023-08-03,-,-30.0028444,-51.0982242,,,,0.0,0.0
APARTAMENTO,ALUGAR,19930,1550,RUA,IRMAO FELIX ROBERTO,HUMAITA,PORTO ALEGRE,RS,52.0,2,1,1,412974,1.0,0,2023-08-03,-,-29.9866674,-51.1882619,,,,0.0,0.0
APARTAMENTO,ALUGAR,27300,2100,RUA,BARAO DO TRIUNFO,MENINO DEUS,PORTO ALEGRE,RS,75.0,3,0,2,413381,1.0,0,2023-08-03,-,-30.081909,-51.0913588,,,,0.0,0.0
APARTAMENTO,ALUGAR,35260,2500,RUA,MACHADO DE ASSIS,PARTENON,PORTO ALEGRE,RS,67.0,2,1,2,410112,1.0,0,2023-08-03,-,-30.0527929,-51.1928342,,,,0.0,0.0
APARTAMENTO,ALUGAR,15890,1200,AVENIDA,SENADOR SALGADO FILHO,CENTRO HISTORICO,PORTO ALEGRE,RS,75.0,2,0,2,389822,1.0,0,2023-08-03,-,-30.0790762,-51.1153224,,,,0.0,0.0
APARTAMENTO,ALUGAR,11130,800,ESTRADA,JOAO ANTONIO SILVEIRA,RESTINGA,PORTO ALEGRE,RS,42.0,2,1,1,389927,1.0,0,2023-08-03,-,-30.1575246,-51.1450078,,,,0.0,0.0
COBERTURA,ALUGAR,48020,3800,RUA,DEMETRIO RIBEIRO,CENTRO HISTORICO,PORTO ALEGRE,RS,108.0,2,1,2,390286,1.0,0,2023-08-03,-,-30.0360874,-51.228137,,,,0.0,0.0
APARTAMENTO,ALUGAR,14450,1150,AVENIDA,JOAO PESSOA,FARROUPILHA,PORTO ALEGRE,RS,32.0,1,0,1,390357,1.0,0,2023-08-03,-,-30.0470064,-51.211756,,,,0.0,0.0
APARTAMENTO,ALUGAR,19220,1700,AVENIDA,VEIGA,CORONEL APARICIO BORGES,PORTO ALEGRE,RS,69.0,2,0,1,393190,1.0,1,2023-08-03,-,-30.0659047,-51.1858122,,,,0.0,0.0
APARTAMENTO,ALUGAR,25300,2100,RUA,MARIANTE,RIO BRANCO,PORTO ALEGRE,RS,73.0,2,0,1,394423,1.0,0,2023-08-03,-,-30.0375651,-51.2039987,,,,0.0,0.0
APARTAMENTO,ALUGAR,14120,1000,TRAVESSA,ESCOBAR,CAVALHADA,PORTO ALEGRE,RS,61.0,3,0,1,400622,1.0,0,2023-08-03,-,-30.102703,-51.2369664,,,,0.0,0.0
APARTAMENTO,ALUGAR,9030,650,RUA,PATAGONIA,BOM JESUS,PORTO ALEGRE,RS,30.0,1,0,1,386136,1.0,0,2023-08-03,-,-30.0438729,-51.1602642,,,,0.0,0.0
APARTAMENTO,ALUGAR,24530,1690,RUA,OSWALDO PEREIRA DE FREITAS,PARTENON,PORTO ALEGRE,RS,76.0,2,1,1,387244,1.0,0,2023-08-03,-,-,-,,,,0.0,0.0
APARTAMENTO,ALUGAR,20180,1700,RUA,DOUTOR TIMOTEO,FLORESTA,PORTO ALEGRE,RS,47.0,1,0,1,388512,1.0,0,2023-08-03,-,-30.0248463,-51.1996196,,,,0.0,0.0
APARTAMENTO,ALUGAR,13720,1000,AVENIDA,JOAO ANTONIO SILVEIRA,RESTINGA,PORTO ALEGRE,RS,45.0,2,1,1,388566,1.0,0,2023-08-03,-,-30.1618618,-51.1494533,,,,0.0,0.0
APARTAMENTO,ALUGAR,19570,1600,RUA,BOTAFOGO,MENINO DEUS,PORTO ALEGRE,RS,61.0,2,0,1,388713,1.0,0,2023-08-03,-,-30.0540335,-51.2270663,,,,0.0,0.0
APARTAMENTO,ALUGAR,31400,2700,RUA,PROFESSOR FREITAS E CASTRO,AZENHA,PORTO ALEGRE,RS,41.0,1,1,1,391412,1.0,0,2023-08-03,-,-30.0470146,-51.2097451,,,,0.0,0.0
APARTAMENTO,ALUGAR,16600,1450,AVENIDA,PADRE CACIQUE,PRAIA DE BELAS,PORTO ALEGRE,RS,40.0,1,0,1,383761,1.0,0,2023-08-03,-,-30.0771014,-51.2446466,,,,0.0,0.0
APARTAMENTO,ALUGAR,18140,1500,RUA,DONA OTILIA,SANTA TEREZA,PORTO ALEGRE,RS,60.0,2,0,1,384002,1.0,0,2023-08-03,-,-30.0847389,-51.2234065,,,,0.0,0.0
APARTAMENTO,ALUGAR,17370,1400,RUA,CAPITAO ARISOLY VARGAS,GLORIA,PORTO ALEGRE,RS,49.0,1,0,1,384031,1.0,0,2023-08-03,-,-30.0719818,-51.1983966,,,,0.0,0.0
APARTAMENTO,ALUGAR,11250,900,RUA,MARCELO DOS SANTOS,CHAPEU DO SOL,PORTO ALEGRE,RS,50.0,2,0,1,384407,1.0,0,2023-08-03,-,-30.1743126,-51.1761805,,,,0.0,0.0
APARTAMENTO,ALUGAR,24210,1900,RUA,CORONEL MASSOT,CRISTAL,PORTO ALEGRE,RS,50.0,2,1,1,367067,1.0,0,2023-08-03,-,-30.1000257,-51.2436587,,,,0.0,0.0
APARTAMENTO,ALUGAR,24400,1390,AVENIDA,JOSE ALOISIO FILHO,HUMAITA,PORTO ALEGRE,RS,67.0,3,2,2,368003,1.0,0,2023-08-03,-,-29.9764724,-51.1825072,,,,0.0,0.0
APARTAMENTO,ALUGAR,17510,1500,RUA,EUDORO BERLINK,MOINHOS DE VENTO,PORTO ALEGRE,RS,40.0,1,0,2,368015,1.0,0,2023-08-03,-,-30.0238169,-51.1865,,,,0.0,0.0
COBERTURA,ALUGAR,22500,1450,AVENIDA,PADRE CACIQUE,PRAIA DE BELAS,PORTO ALEGRE,RS,108.0,2,0,3,368436,1.0,0,2023-08-03,-,-30.0771014,-51.2446466,,,,0.0,0.0
APARTAMENTO,ALUGAR,11110,750,RUA,ORFANOTROFIO,SANTA TEREZA,PORTO ALEGRE,RS,45.0,1,0,2,370230,1.0,0,2023-08-03,-,-30.0806663,-51.2194995,,,,0.0,0.0
APARTAMENTO,ALUGAR,12890,850,AVENIDA,ANTONIO CARVALHO,JARDIM CARVALHO,PORTO ALEGRE,RS,49.0,1,1,1,375463,1.0,0,2023-08-03,-,-30.0647771,-51.1506843,,,,0.0,0.0
APARTAMENTO,ALUGAR,33700,2700,RUA,PROFESSOR CRISTIANO FISCHER,PARTENON,PORTO ALEGRE,RS,88.0,2,1,1,375576,1.0,0,2023-08-03,-,-30.0554208,-51.1691642,,,,0.0,0.0
APARTAMENTO,ALUGAR,14830,1100,RUA,PERCIO FREITAS MAESTRI,IPANEMA,PORTO ALEGRE,RS,42.0,2,0,1,375733,1.0,0,2023-08-03,-,-,-,,,,0.0,0.0
APARTAMENTO,ALUGAR,20500,1650,AVENIDA,ERNESTO NEUGEBAUER,HUMAITA,PORTO ALEGRE,RS,48.0,2,1,1,375962,1.0,0,2023-08-03,-,-29.9679709,-51.1769519,,,,0.0,0.0
APARTAMENTO,ALUGAR,24870,1900,RUA,JOAQUIM CRUZ,SANTO ANTONIO,PORTO ALEGRE,RS,69.0,2,1,2,376306,1.0,0,2023-08-03,-,-30.0592444,-51.198199,,,,0.0,0.0
APARTAMENTO,ALUGAR,33140,2500,RUA,ANITA GARIBALDI,MONT SERRAT,PORTO ALEGRE,RS,60.0,2,1,1,376742,1.0,0,2023-08-03,-,-30.022182,-51.1738111,,,,0.0,0.0
APARTAMENTO,ALUGAR,10500,700,ESTRADA,JOAO DE OLIVEIRA REMIAO,LOMBA DO PINHEIRO,PORTO ALEGRE,RS,40.0,2,0,1,377539,1.0,0,2023-08-03,-,-30.1278837,-51.0995145,,,,0.0,0.0
KITNET/JK,ALUGAR,11370,850,AVENIDA,SENADOR SALGADO FILHO,CENTRO HISTORICO,PORTO ALEGRE,RS,21.0,1,0,1,371197,1.0,0,2023-08-03,-,-30.0790762,-51.1153224,,,,0.0,0.0
APARTAMENTO,ALUGAR,20320,1750,RUA,RIACHUELO,CENTRO HISTORICO,PORTO ALEGRE,RS,36.0,1,0,2,371651,1.0,0,2023-08-03,-,-30.0327864,-51.2345941,,,,0.0,0.0
APARTAMENTO,ALUGAR,13900,990,RUA,ABAETE,SARANDI,PORTO ALEGRE,RS,56.0,2,1,1,372112,1.0,0,2023-08-03,-,-29.9981837,-51.1238158,,,,0.0,0.0
APARTAMENTO,ALUGAR,8450,690,RUA,JANDYR MAYA FAILLACE,JARDIM LEOPOLDINA,PORTO ALEGRE,RS,54.0,1,0,1,372632,1.0,0,2023-08-03,-,-30.0180184,-51.114555,,,,0.0,0.0
APARTAMENTO,ALUGAR,51000,3000,AVENIDA,PADRE CACIQUE,PRAIA DE BELAS,PORTO ALEGRE,RS,148.0,3,2,2,372729,1.0,0,2023-08-03,-,-30.0771014,-51.2446466,,,,0.0,0.0
APARTAMENTO,ALUGAR,11990,690,RUA,SARMENTO LEITE,CENTRO HISTORICO,PORTO ALEGRE,RS,35.0,1,0,2,364078,1.0,0,2023-08-03,-,-30.0342768,-51.2213248,,,,0.0,0.0
KITNET/JK,ALUGAR,11170,850,RUA,RAMIRO BARCELOS,BOM FIM,PORTO ALEGRE,RS,25.0,1,0,2,365538,1.0,0,2023-08-03,-,-30.0287082,-51.2085122,,,,0.0,0.0
APARTAMENTO,ALUGAR,62050,4500,AVENIDA,DOUTOR NILO PECANHA,BOA VISTA,PORTO ALEGRE,RS,130.0,3,1,2,365922,1.0,0,2023-08-03,-,-30.0290116,-51.1578614,,,,0.0,0.0
APARTAMENTO,ALUGAR,16250,1350,RUA,XAVIER FERREIRA,AUXILIADORA,PORTO ALEGRE,RS,46.0,1,0,1,366335,1.0,1,2023-08-03,-,-30.0217431,-51.1961462,,,,0.0,0.0
APARTAMENTO,ALUGAR,22970,1550,RUA,PADRE TODESCO,PARTENON,PORTO ALEGRE,RS,74.0,3,1,2,366662,1.0,0,2023-08-03,-,-30.0622426,-51.1588552,,,,0.0,0.0
APARTAMENTO,ALUGAR,27560,2300,RUA,GUADALUPE,JARDIM LINDOIA,PORTO ALEGRE,RS,60.0,2,0,1,373857,1.0,0,2023-08-03,-,-29.9998591,-51.15174,,,,0.0,0.0
APARTAMENTO,ALUGAR,24340,1800,RUA,ABRAM GOLDSZTEIN,JARDIM CARVALHO,PORTO ALEGRE,RS,61.0,2,1,2,374146,1.0,1,2023-08-03,-,-30.0463408,-51.1409846,,,,0.0,0.0
APARTAMENTO,ALUGAR,18790,1300,TRAVESSA,SAO JACO,HIGIENOPOLIS,PORTO ALEGRE,RS,62.0,1,1,1,374274,1.0,0,2023-08-03,-,-30.0157126,-51.1816928,,,,0.0,0.0
APARTAMENTO,ALUGAR,12280,1000,RUA,GARIBALDI,INDEPENDENCIA,PORTO ALEGRE,RS,37.0,1,0,1,381886,1.0,0,2023-08-03,-,-30.0274303,-51.215113,,,,1.0,0.0
APARTAMENTO,ALUGAR,15990,1200,AVENIDA,ALBERTO BINS,INDEPENDENCIA,PORTO ALEGRE,RS,85.0,3,0,1,383038,1.0,0,2023-08-03,-,-30.0278879,-51.2192861,,,,0.0,0.0
APARTAMENTO,ALUGAR,10160,700,RUA,GABRIEL FRANCO DA LUZ,SARANDI,PORTO ALEGRE,RS,48.0,2,1,1,383300,1.0,0,2023-08-03,-,-29.9821892,-51.1234156,,,,0.0,0.0
APARTAMENTO,ALUGAR,12970,1000,AVENIDA,JOAO PESSOA,FARROUPILHA,PORTO ALEGRE,RS,25.0,1,0,1,378057,1.0,0,2023-08-03,-,-30.0470064,-51.211756,,,,0.0,0.0
APARTAMENTO,ALUGAR,14790,1350,RUA,SANTANA,SANTANA,PORTO ALEGRE,RS,38.0,1,0,1,378588,1.0,0,2023-08-03,-,-30.045428,-51.209781,,,,0.0,0.0
APARTAMENTO,ALUGAR,13830,850,RUA,SANTANA,FARROUPILHA,PORTO ALEGRE,RS,47.0,1,0,1,342415,1.0,0,2023-08-03,-,-30.045428,-51.209781,,,,0.0,0.0
APARTAMENTO,ALUGAR,15530,1100,TRAVESSA,AZEVEDO,FLORESTA,PORTO ALEGRE,RS,69.0,2,0,1,362720,1.0,0,2023-08-03,-,-30.0149883,-51.2023019,,,,0.0,0.0
APARTAMENTO,ALUGAR,19920,1600,AVENIDA,ALBERTO BINS,INDEPENDENCIA,PORTO ALEGRE,RS,80.0,2,0,1,355052,1.0,0,2023-08-03,-,-30.0278879,-51.2192861,,,,0.0,0.0
APARTAMENTO,ALUGAR,8810,600,RUA,PAULO RENATO KETZER DE SOUZA,RUBEM BERTA,PORTO ALEGRE,RS,42.0,2,0,1,356055,1.0,0,2023-08-03,-,-30.0154404,-51.1015604,,,,0.0,0.0
APARTAMENTO,ALUGAR,26090,1800,RUA,PROFESSOR CARVALHO FREITAS,TERESOPOLIS,PORTO ALEGRE,RS,67.0,3,1,1,357119,1.0,0,2023-08-03,-,-30.0814124,-51.199223,,,,0.0,0.0
APARTAMENTO,ALUGAR,10230,900,RUA,MANSAO,SANTO ANTONIO,PORTO ALEGRE,RS,40.0,1,0,1,345869,1.0,0,2023-08-03,-,-30.0535038,-51.2117393,,,,0.0,0.0
APARTAMENTO,ALUGAR,12370,950,TRAVESSA,GAETANO CELIA,JARDIM LEOPOLDINA,PORTO ALEGRE,RS,56.0,2,0,1,346361,1.0,0,2023-08-03,-,-30.018891,-51.1080072,,,,0.0,0.0
APARTAMENTO,ALUGAR,21000,1650,RUA,SALDANHA DA GAMA,VILA SAO JOSE,PORTO ALEGRE,RS,80.0,2,1,1,359797,1.0,1,2023-08-03,-,-30.0638516,-51.1697162,,,,0.0,0.0
APARTAMENTO,ALUGAR,15760,1250,RUA,NUNES,MEDIANEIRA,PORTO ALEGRE,RS,70.0,2,0,1,360537,1.0,0,2023-08-03,-,-30.0702104,-51.2104363,,,,0.0,0.0
APARTAMENTO,ALUGAR,10740,700,RUA,PEDRO BOTICARIO,GLORIA,PORTO ALEGRE,RS,45.0,1,0,1,360560,1.0,0,2023-08-03,-,-30.068957,-51.2018064,,,,0.0,0.0
APARTAMENTO,ALUGAR,20210,1650,RUA,BUENOS AIRES,JARDIM BOTANICO,PORTO ALEGRE,RS,48.0,1,1,1,354447,1.0,0,2023-08-03,-,-30.0534029,-51.1909497,,,,0.0,0.0
APARTAMENTO,ALUGAR,16210,1150,PRACA,PRINCESA ISABEL,AZENHA,PORTO ALEGRE,RS,60.0,2,0,1,343390,1.0,0,2023-08-03,-,-30.6355121,-51.72701655498997,,,,0.0,0.0
APARTAMENTO,ALUGAR,9290,700,RUA,SANTO ANTONIO,FLORESTA,PORTO ALEGRE,RS,37.0,1,0,1,344296,1.0,0,2023-08-03,-,-29.6357278,-50.4577898,,,,0.0,0.0
APARTAMENTO,ALUGAR,13260,900,RUA,BARAO DO AMAZONAS,PARTENON,PORTO ALEGRE,RS,44.0,1,0,1,344389,1.0,0,2023-08-03,-,-29.6849286,-51.150704,,,,0.0,0.0
APARTAMENTO,ALUGAR,26490,2200,AVENIDA,AURELIANO DE FIGUEIREDO PINTO,PRAIA DE BELAS,PORTO ALEGRE,RS,71.0,2,0,1,345530,1.0,0,2023-08-03,-,-30.0437307,-51.2211482,,,,0.0,0.0
APARTAMENTO,ALUGAR,22550,1600,RUA,CORONEL FERNANDO MACHADO,CENTRO HISTORICO,PORTO ALEGRE,RS,63.0,2,0,2,349677,1.0,0,2023-08-03,-,-30.0349543,-51.2279804,,,,0.0,0.0
APARTAMENTO,ALUGAR,29190,2300,RUA,DOMINGOS CRESCENCIO,SANTANA,PORTO ALEGRE,RS,73.0,3,1,2,349877,1.0,0,2023-08-03,-,-30.047411,-51.2035967,,,,0.0,0.0
APARTAMENTO,ALUGAR,36100,3000,RUA,CARLOS SILVEIRA MARTINS PACHECO,CRISTO REDENTOR,PORTO ALEGRE,RS,70.0,3,1,1,350222,1.0,1,2023-08-03,-,-30.0112501,-51.1593714,,,,0.0,0.0
APARTAMENTO,ALUGAR,13890,1100,AVENIDA,BENTO GONCALVES,PETROPOLIS,PORTO ALEGRE,RS,63.0,2,0,1,379585,1.0,0,2023-08-03,-,-30.0760656,-51.1315976,,,,0.0,0.0
APARTAMENTO,ALUGAR,26790,2000,RUA,DONA EUGENIA,SANTA CECILIA,PORTO ALEGRE,RS,74.0,2,1,1,316234,1.0,0,2023-08-03,-,-29.9240845,-50.8918781,,,,0.0,0.0
APARTAMENTO,ALUGAR,24350,1800,AVENIDA,INDEPENDENCIA,INDEPENDENCIA,PORTO ALEGRE,RS,75.0,2,1,1,318476,1.0,0,2023-08-03,-,-30.0293303,-51.2148669,,,,0.0,0.0
COBERTURA,ALUGAR,51950,3300,RUA,SAO FRANCISCO DA CALIFORNIA,HIGIENOPOLIS,PORTO ALEGRE,RS,156.0,2,2,3,318639,1.0,0,2023-08-03,-,-30.0176439,-51.1918347,,,,0.0,0.0
APARTAMENTO,ALUGAR,14030,1100,RUA,VISCONDE DE PELOTAS,PASSO DA AREIA,PORTO ALEGRE,RS,46.0,1,0,1,329692,1.0,0,2023-08-03,-,-29.3368497,-49.7354911,,,,0.0,0.0
APARTAMENTO,ALUGAR,21710,1550,RUA,HONORIO LEMOS,VILA JOAO PESSOA,PORTO ALEGRE,RS,60.0,1,1,1,330761,1.0,0,2023-08-03,-,-29.6534948,-50.7645326,,,,0.0,0.0
APARTAMENTO,ALUGAR,36590,2350,RUA,DUQUE DE CAXIAS,CENTRO HISTORICO,PORTO ALEGRE,RS,90.0,3,1,3,325799,1.0,1,2023-08-03,-,-30.0336261,-51.228012,,,,0.0,0.0
APARTAMENTO,ALUGAR,14760,1300,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,40.0,1,0,1,326050,1.0,0,2023-08-03,-,-29.6526379,-50.5738717,,,,0.0,0.0
